collectionAssignmentId;collectorName;producerName;collectionDate;pointName;volumen
14471;Sophia Nguyen;David Thompson;4/6/2023;Seattle;857
14472;Benjamin Kim;David Thompson;4/6/2023;Los Angeles;843
14473;Thomas Martinez;David Thompson;4/6/2023;Houston;512
14474;Avery Brown;David Thompson;4/6/2023;Philadelphia;90
14475;Benjamin Kim;David Thompson;4/6/2023;New York;14
14476;Lucas Wong;David Thompson;4/6/2023;Denver;892
14477;Lucas Wong;David Thompson;4/6/2023;Miami;917
14478;Jane Doe;David Thompson;4/6/2023;Los Angeles;119
14479;Lucas Wong;David Thompson;4/6/2023;Washington, D.C.;124
14480;Jane Doe;David Thompson;4/6/2023;Atlanta;345
14481;Thomas Martinez;David Thompson;4/6/2023;Miami;443
14482;Ethan Wilson;David Thompson;4/6/2023;Denver;313
14483;Olivia Davis;David Thompson;4/6/2023;Boston;349
14484;Olivia Davis;David Thompson;4/6/2023;Philadelphia;294
14485;Ethan Wilson;David Thompson;4/6/2023;Philadelphia;358
14486;Michael Kim;David Thompson;4/6/2023;Philadelphia;854
14487;Jane Doe;David Thompson;4/6/2023;Washington, D.C.;636
14488;Isabella Jackson;David Thompson;4/6/2023;Atlanta;379
14489;Isabella Jackson;David Thompson;4/6/2023;Washington, D.C.;561
14490;Robert Johnson;David Thompson;4/6/2023;Miami;919
14491;William Rodriguez;David Thompson;4/6/2023;Washington, D.C.;952
14492;Samantha Lee;David Thompson;4/6/2023;Orlando;495
14493;Samantha Lee;David Thompson;4/6/2023;Seattle;31
14494;Olivia Davis;David Thompson;4/6/2023;Seattle;743
14495;Robert Johnson;David Thompson;4/6/2023;Houston;536
14496;William Rodriguez;David Thompson;4/6/2023;Washington, D.C.;153
14497;Lucas Wong;David Thompson;4/6/2023;Orlando;323
14498;Sophia Nguyen;David Thompson;4/6/2023;Chicago;458
14499;Benjamin Kim;David Thompson;4/6/2023;Los Angeles;348
14500;Olivia Davis;David Thompson;4/6/2023;Miami;998
14501;Emily Chen;Olivia Hernandez;4/6/2023;Chicago;835
14502;Robert Johnson;Olivia Hernandez;4/6/2023;Seattle;802
14503;Michael Kim;Olivia Hernandez;4/6/2023;Kansas City;672
14504;John Smith;Olivia Hernandez;4/6/2023;Philadelphia;637
14505;Michael Kim;Olivia Hernandez;4/6/2023;Los Angeles;318
14506;Isabella Jackson;Olivia Hernandez;4/6/2023;Kansas City;429
14507;Isabella Jackson;Olivia Hernandez;4/6/2023;Philadelphia;251
14508;Lucas Wong;Olivia Hernandez;4/6/2023;Atlanta;35
14509;Olivia Davis;Olivia Hernandez;4/6/2023;Philadelphia;872
14510;Jane Doe;Olivia Hernandez;4/6/2023;Kansas City;360
14511;Olivia Davis;Olivia Hernandez;4/6/2023;Houston;7
14512;Emily Chen;Olivia Hernandez;4/6/2023;San Francisco;604
14513;John Smith;Olivia Hernandez;4/6/2023;Kansas City;316
14514;Thomas Martinez;Olivia Hernandez;4/6/2023;Atlanta;214
14515;Sophia Nguyen;Olivia Hernandez;4/6/2023;Boston;353
14516;Isabella Jackson;Olivia Hernandez;4/6/2023;Kansas City;333
14517;Olivia Davis;Olivia Hernandez;4/6/2023;Indianapolis;934
14518;Avery Brown;Olivia Hernandez;4/6/2023;New York;641
14519;Lucas Wong;Olivia Hernandez;4/6/2023;Washington, D.C.;701
14520;John Smith;Olivia Hernandez;4/6/2023;New York;532
14521;Ethan Wilson;Olivia Hernandez;4/6/2023;Washington, D.C.;541
14522;John Smith;Olivia Hernandez;4/6/2023;Atlanta;510
14523;Benjamin Kim;Olivia Hernandez;4/6/2023;Kansas City;683
14524;Sophia Nguyen;Olivia Hernandez;4/6/2023;Kansas City;920
14525;Emily Chen;Olivia Hernandez;4/6/2023;New York;12
14526;Jane Doe;Olivia Hernandez;4/6/2023;San Francisco;274
14527;Lucas Wong;Olivia Hernandez;4/6/2023;Philadelphia;936
14528;William Rodriguez;Olivia Hernandez;4/6/2023;San Francisco;222
14529;Sophia Nguyen;Olivia Hernandez;4/6/2023;Houston;560
14530;Lucas Wong;Olivia Hernandez;4/6/2023;Houston;312
14531;Sophia Nguyen;Olivia Hernandez;4/6/2023;Houston;450
14532;Isabella Jackson;Olivia Hernandez;4/6/2023;Indianapolis;962
14533;Samantha Lee;Olivia Hernandez;4/6/2023;Houston;57
14534;Olivia Davis;Olivia Hernandez;4/6/2023;Atlanta;559
14535;Samantha Lee;Olivia Hernandez;4/6/2023;Washington, D.C.;467
14536;Isabella Jackson;Olivia Hernandez;4/6/2023;Philadelphia;929
14537;Avery Brown;Olivia Hernandez;4/6/2023;Indianapolis;414
14538;Robert Johnson;Olivia Hernandez;4/6/2023;Seattle;247
14539;Jane Doe;Olivia Hernandez;4/6/2023;Kansas City;338
14540;Sophia Nguyen;Olivia Hernandez;4/6/2023;San Francisco;431
14541;Robert Johnson;Olivia Hernandez;4/6/2023;San Francisco;413
14542;William Rodriguez;Olivia Hernandez;4/6/2023;San Francisco;753
14543;Isabella Jackson;Olivia Hernandez;4/6/2023;Miami;743
14544;Olivia Davis;Olivia Hernandez;4/6/2023;Indianapolis;381
14545;Robert Johnson;Olivia Hernandez;4/6/2023;Orlando;389
14546;Olivia Davis;Olivia Hernandez;4/6/2023;Chicago;93
14547;Michael Kim;Olivia Hernandez;4/6/2023;Los Angeles;976
14548;Ethan Wilson;Olivia Hernandez;4/6/2023;Chicago;712
14549;Jane Doe;Olivia Hernandez;4/6/2023;Washington, D.C.;987
14550;Samantha Lee;Olivia Hernandez;4/6/2023;Denver;308
14551;Ethan Wilson;Olivia Hernandez;4/6/2023;Orlando;798
14552;John Smith;Olivia Hernandez;4/6/2023;Washington, D.C.;588
14553;Olivia Davis;Olivia Hernandez;4/6/2023;Philadelphia;190
14554;Avery Brown;Olivia Hernandez;4/6/2023;Houston;791
14555;Benjamin Kim;Olivia Hernandez;4/6/2023;Los Angeles;211
14556;Samantha Lee;Olivia Hernandez;4/6/2023;Atlanta;429
14557;Samantha Lee;Olivia Hernandez;4/6/2023;Philadelphia;657
14558;William Rodriguez;Olivia Hernandez;4/6/2023;Washington, D.C.;430
14559;Benjamin Kim;Olivia Hernandez;4/6/2023;New York;182
14560;Michael Kim;Olivia Hernandez;4/6/2023;New York;892
14561;Avery Brown;Olivia Hernandez;4/6/2023;Chicago;362
14562;Benjamin Kim;Olivia Hernandez;4/6/2023;New York;110
14563;Avery Brown;Olivia Hernandez;4/6/2023;Miami;385
14564;Thomas Martinez;Olivia Hernandez;4/6/2023;Indianapolis;94
14565;Olivia Davis;Olivia Hernandez;4/6/2023;New York;125
14566;Michael Kim;Olivia Hernandez;4/6/2023;Denver;439
14567;William Rodriguez;Olivia Hernandez;4/6/2023;Kansas City;692
14568;Samantha Lee;Olivia Hernandez;4/6/2023;Atlanta;538
14569;Olivia Davis;Olivia Hernandez;4/6/2023;Chicago;31
14570;Isabella Jackson;Olivia Hernandez;4/6/2023;New York;172
14571;Jane Doe;Olivia Hernandez;4/6/2023;San Francisco;710
14572;John Smith;Olivia Hernandez;4/6/2023;Seattle;89
14573;Benjamin Kim;Olivia Hernandez;4/6/2023;Houston;64
14574;Isabella Jackson;Olivia Hernandez;4/6/2023;Philadelphia;588
14575;John Smith;Olivia Hernandez;4/6/2023;Washington, D.C.;319
14576;Lucas Wong;Olivia Hernandez;4/6/2023;Washington, D.C.;595
14577;William Rodriguez;Olivia Hernandez;4/6/2023;Indianapolis;879
14578;Michael Kim;Olivia Hernandez;4/6/2023;Atlanta;238
14579;John Smith;Olivia Hernandez;4/6/2023;Boston;312
14580;Emily Chen;Olivia Hernandez;4/6/2023;Kansas City;440
14581;John Smith;Olivia Hernandez;4/6/2023;Kansas City;933
14582;Benjamin Kim;Olivia Hernandez;4/6/2023;Kansas City;435
14583;Lucas Wong;Olivia Hernandez;4/6/2023;Philadelphia;440
14584;Samantha Lee;Olivia Hernandez;4/6/2023;Orlando;162
14585;William Rodriguez;Olivia Hernandez;4/6/2023;Boston;885
14586;John Smith;Olivia Hernandez;4/6/2023;New York;22
14587;Sophia Nguyen;Olivia Hernandez;4/6/2023;Chicago;983
14588;Thomas Martinez;Olivia Hernandez;4/6/2023;Indianapolis;139
14589;Michael Kim;Olivia Hernandez;4/6/2023;Houston;806
14590;Ethan Wilson;Olivia Hernandez;4/6/2023;Miami;148
14591;Thomas Martinez;Olivia Hernandez;4/6/2023;Boston;246
14592;Isabella Jackson;Olivia Hernandez;4/6/2023;Orlando;222
14593;Jane Doe;Olivia Hernandez;4/6/2023;Washington, D.C.;982
14594;Ethan Wilson;Olivia Hernandez;4/6/2023;Washington, D.C.;725
14595;John Smith;Olivia Hernandez;4/6/2023;Boston;842
14596;Benjamin Kim;Olivia Hernandez;4/6/2023;Philadelphia;778
14597;Lucas Wong;Olivia Hernandez;4/6/2023;Chicago;493
14598;John Smith;Olivia Hernandez;4/6/2023;Seattle;419
14599;Emily Chen;Olivia Hernandez;4/6/2023;Seattle;306
14600;John Smith;Olivia Hernandez;4/6/2023;Indianapolis;373
14601;Michael Kim;Olivia Hernandez;4/6/2023;Boston;614
14602;Isabella Jackson;Olivia Hernandez;4/6/2023;Boston;80
14603;Isabella Jackson;Olivia Hernandez;4/6/2023;Atlanta;248
14604;Lucas Wong;Olivia Hernandez;4/6/2023;Boston;404
14605;Jane Doe;Olivia Hernandez;4/6/2023;Houston;661
14606;Emily Chen;Olivia Hernandez;4/6/2023;Orlando;868
14607;Ethan Wilson;Olivia Hernandez;4/6/2023;Philadelphia;193
14608;Thomas Martinez;Olivia Hernandez;4/6/2023;Kansas City;691
14609;Sophia Nguyen;Olivia Hernandez;4/6/2023;Houston;981
14610;Thomas Martinez;Olivia Hernandez;4/6/2023;Orlando;356
14611;Ethan Wilson;Olivia Hernandez;4/6/2023;Houston;573
14612;Benjamin Kim;Olivia Hernandez;4/6/2023;Orlando;345
14613;Samantha Lee;Olivia Hernandez;4/6/2023;Seattle;313
14614;Robert Johnson;Olivia Hernandez;4/6/2023;Houston;180
14615;Ethan Wilson;Olivia Hernandez;4/6/2023;Chicago;607
14616;Lucas Wong;Olivia Hernandez;4/6/2023;San Francisco;820
14617;Michael Kim;Olivia Hernandez;4/6/2023;Boston;150
14618;Ethan Wilson;Olivia Hernandez;4/6/2023;New York;810
14619;Emily Chen;Olivia Hernandez;4/6/2023;Kansas City;627
14620;Isabella Jackson;Olivia Hernandez;4/6/2023;Orlando;633
14621;John Smith;Olivia Hernandez;4/6/2023;Atlanta;884
14622;Michael Kim;Olivia Hernandez;4/6/2023;Denver;165
14623;Jane Doe;Olivia Hernandez;4/6/2023;Kansas City;789
14624;Samantha Lee;Olivia Hernandez;4/6/2023;Chicago;697
14625;Sophia Nguyen;Olivia Hernandez;4/6/2023;Los Angeles;471
14626;Emily Chen;Olivia Hernandez;4/6/2023;Houston;686
14627;Olivia Davis;Olivia Hernandez;4/6/2023;Atlanta;456
14628;John Smith;Olivia Hernandez;4/6/2023;Kansas City;847
14629;Benjamin Kim;Olivia Hernandez;4/6/2023;Philadelphia;386
14630;Isabella Jackson;Olivia Hernandez;4/6/2023;Miami;316
14631;Michael Kim;Olivia Hernandez;4/6/2023;Los Angeles;671
14632;Robert Johnson;Olivia Hernandez;4/6/2023;Seattle;281
14633;Ethan Wilson;Olivia Hernandez;4/6/2023;Chicago;531
14634;Robert Johnson;Olivia Hernandez;4/6/2023;Denver;513
14635;Thomas Martinez;Olivia Hernandez;4/6/2023;Indianapolis;230
14636;Emily Chen;Olivia Hernandez;4/6/2023;Kansas City;925
14637;Olivia Davis;Olivia Hernandez;4/6/2023;Washington, D.C.;964
14638;Sophia Nguyen;Olivia Hernandez;4/6/2023;Seattle;471
14639;Thomas Martinez;Olivia Hernandez;4/6/2023;Seattle;188
14640;Thomas Martinez;Olivia Hernandez;4/6/2023;Miami;478
14641;Emily Chen;Olivia Hernandez;4/6/2023;San Francisco;264
14642;William Rodriguez;Olivia Hernandez;4/6/2023;New York;976
14643;Lucas Wong;Olivia Hernandez;4/6/2023;Chicago;439
14644;Samantha Lee;Olivia Hernandez;4/6/2023;Los Angeles;239
14645;Jane Doe;Olivia Hernandez;4/6/2023;Seattle;363
14646;Avery Brown;Olivia Hernandez;4/6/2023;Seattle;543
14647;Samantha Lee;Olivia Hernandez;4/6/2023;Indianapolis;666
14648;William Rodriguez;Olivia Hernandez;4/6/2023;Denver;835
14649;Emily Chen;Olivia Hernandez;4/6/2023;New York;706
14650;John Smith;Olivia Hernandez;4/6/2023;San Francisco;322
14651;Jane Doe;Olivia Hernandez;4/6/2023;Philadelphia;60
14652;William Rodriguez;Olivia Hernandez;4/6/2023;Chicago;322
14653;Samantha Lee;Olivia Hernandez;4/6/2023;Miami;965
14654;John Smith;Olivia Hernandez;4/6/2023;Philadelphia;700
14655;Robert Johnson;Olivia Hernandez;4/6/2023;Boston;594
14656;Olivia Davis;Olivia Hernandez;4/6/2023;New York;177
14657;Thomas Martinez;Olivia Hernandez;4/6/2023;San Francisco;533
14658;Robert Johnson;Olivia Hernandez;4/6/2023;Atlanta;833
14659;Jane Doe;Olivia Hernandez;4/6/2023;New York;81
14660;Samantha Lee;Olivia Hernandez;4/6/2023;Boston;635
14661;Olivia Davis;Olivia Hernandez;4/6/2023;Washington, D.C.;721
14662;Avery Brown;Olivia Hernandez;4/6/2023;San Francisco;256
14663;John Smith;Olivia Hernandez;4/6/2023;Seattle;251
14664;Avery Brown;Olivia Hernandez;4/6/2023;Chicago;542
14665;William Rodriguez;Olivia Hernandez;4/6/2023;Washington, D.C.;459
14666;William Rodriguez;Olivia Hernandez;4/6/2023;Miami;868
14667;Benjamin Kim;Olivia Hernandez;4/6/2023;New York;516
14668;Jane Doe;Olivia Hernandez;4/6/2023;Indianapolis;451
14669;Jane Doe;Olivia Hernandez;4/6/2023;Orlando;837
14670;Robert Johnson;Olivia Hernandez;4/6/2023;Seattle;659
14671;Olivia Davis;Olivia Hernandez;4/6/2023;Los Angeles;925
14672;Lucas Wong;Olivia Hernandez;4/6/2023;Indianapolis;49
14673;Ethan Wilson;Olivia Hernandez;4/6/2023;Denver;728
14674;Emily Chen;Olivia Hernandez;4/6/2023;Boston;51
14675;Emily Chen;Olivia Hernandez;4/6/2023;Miami;929
14676;Samantha Lee;Olivia Hernandez;4/6/2023;Philadelphia;143
14677;John Smith;Olivia Hernandez;4/6/2023;Houston;68
14678;Isabella Jackson;Olivia Hernandez;4/6/2023;Indianapolis;255
14679;Ethan Wilson;Olivia Hernandez;4/6/2023;Washington, D.C.;105
14680;Olivia Davis;Olivia Hernandez;4/6/2023;Los Angeles;243
14681;John Smith;Olivia Hernandez;4/6/2023;Atlanta;49
14682;Ethan Wilson;Olivia Hernandez;4/6/2023;New York;692
14683;Thomas Martinez;Olivia Hernandez;4/6/2023;New York;850
14684;Avery Brown;Olivia Hernandez;4/6/2023;Los Angeles;738
14685;Isabella Jackson;Olivia Hernandez;4/6/2023;Chicago;982
14686;Michael Kim;Olivia Hernandez;4/6/2023;Indianapolis;363
14687;Thomas Martinez;Olivia Hernandez;4/6/2023;Denver;450
14688;William Rodriguez;Olivia Hernandez;4/6/2023;Atlanta;988
14689;Thomas Martinez;Olivia Hernandez;4/6/2023;Indianapolis;684
14690;Lucas Wong;Olivia Hernandez;4/6/2023;Indianapolis;456
14691;Sophia Nguyen;Olivia Hernandez;4/6/2023;Boston;812
14692;Emily Chen;Olivia Hernandez;4/6/2023;Atlanta;88
14693;Avery Brown;Olivia Hernandez;4/6/2023;Philadelphia;731
14694;Avery Brown;Olivia Hernandez;4/6/2023;Indianapolis;731
14695;John Smith;Olivia Hernandez;4/6/2023;San Francisco;240
14696;Olivia Davis;Olivia Hernandez;4/6/2023;San Francisco;172
14697;Michael Kim;Olivia Hernandez;4/6/2023;Orlando;323
14698;Avery Brown;Olivia Hernandez;4/6/2023;Boston;8
14699;Olivia Davis;Olivia Hernandez;4/6/2023;Houston;886
14700;Jane Doe;Olivia Hernandez;4/6/2023;Orlando;709
14701;Jane Doe;Olivia Hernandez;4/6/2023;Kansas City;455
14702;Michael Kim;Olivia Hernandez;4/6/2023;Denver;105
14703;John Smith;Olivia Hernandez;4/6/2023;Indianapolis;312
14704;Robert Johnson;Olivia Hernandez;4/6/2023;Philadelphia;359
14705;Emily Chen;Olivia Hernandez;4/6/2023;Orlando;583
14706;Benjamin Kim;Olivia Hernandez;4/6/2023;Boston;474
14707;Olivia Davis;Olivia Hernandez;4/6/2023;Kansas City;698
14708;Avery Brown;Olivia Hernandez;4/6/2023;Indianapolis;749
14709;John Smith;Olivia Hernandez;4/6/2023;Seattle;384
14710;Jane Doe;Olivia Hernandez;4/6/2023;Miami;74
14711;Benjamin Kim;Olivia Hernandez;4/6/2023;Washington, D.C.;64
14712;Lucas Wong;Olivia Hernandez;4/6/2023;New York;180
14713;Sophia Nguyen;Olivia Hernandez;4/6/2023;Miami;167
14714;Jane Doe;Olivia Hernandez;4/6/2023;Kansas City;897
14715;Michael Kim;Olivia Hernandez;4/6/2023;Indianapolis;915
14716;Ethan Wilson;Olivia Hernandez;4/6/2023;Chicago;842
14717;Jane Doe;Olivia Hernandez;4/6/2023;Denver;294
14718;Michael Kim;Olivia Hernandez;4/6/2023;Kansas City;363
14719;Ethan Wilson;Olivia Hernandez;4/6/2023;Los Angeles;14
14720;Thomas Martinez;Olivia Hernandez;4/6/2023;Miami;353
14721;Emily Chen;Olivia Hernandez;4/6/2023;Kansas City;122
14722;Michael Kim;Olivia Hernandez;4/6/2023;Washington, D.C.;462
14723;Lucas Wong;Olivia Hernandez;4/6/2023;Houston;828
14724;Michael Kim;Olivia Hernandez;4/6/2023;Seattle;265
14725;Robert Johnson;Olivia Hernandez;4/6/2023;Chicago;61
14726;Samantha Lee;Olivia Hernandez;4/6/2023;Los Angeles;395
14727;Emily Chen;Olivia Hernandez;4/6/2023;Chicago;915
14728;Samantha Lee;Olivia Hernandez;4/6/2023;Washington, D.C.;688
14729;Michael Kim;Olivia Hernandez;4/6/2023;Seattle;275
14730;Avery Brown;Olivia Hernandez;4/6/2023;San Francisco;424
14731;Avery Brown;Olivia Hernandez;4/6/2023;Denver;667
14732;Lucas Wong;Olivia Hernandez;4/6/2023;New York;237
14733;Benjamin Kim;Olivia Hernandez;4/6/2023;Orlando;636
14734;Sophia Nguyen;Olivia Hernandez;4/6/2023;Atlanta;795
14735;Olivia Davis;Olivia Hernandez;4/6/2023;Atlanta;321
14736;Thomas Martinez;Olivia Hernandez;4/6/2023;San Francisco;901
14737;Olivia Davis;Olivia Hernandez;4/6/2023;Indianapolis;686
14738;Robert Johnson;Olivia Hernandez;4/6/2023;Seattle;801
14739;Robert Johnson;Olivia Hernandez;4/6/2023;Seattle;919
14740;Samantha Lee;Olivia Hernandez;4/6/2023;Atlanta;37
14741;William Rodriguez;Olivia Hernandez;4/6/2023;Denver;360
14742;Jane Doe;Olivia Hernandez;4/6/2023;Washington, D.C.;376
14743;William Rodriguez;Olivia Hernandez;4/6/2023;Washington, D.C.;345
14744;Michael Kim;Olivia Hernandez;4/6/2023;New York;659
14745;Sophia Nguyen;Olivia Hernandez;4/6/2023;Miami;450
14746;Isabella Jackson;Olivia Hernandez;4/6/2023;Orlando;13
14747;Thomas Martinez;Olivia Hernandez;4/6/2023;Los Angeles;521
14748;Benjamin Kim;Olivia Hernandez;4/6/2023;Atlanta;298
14749;Ethan Wilson;Olivia Hernandez;4/6/2023;Indianapolis;614
14750;Emily Chen;Olivia Hernandez;4/6/2023;Chicago;244
14751;Emily Chen;Olivia Hernandez;4/6/2023;Denver;411
14752;Michael Kim;Olivia Hernandez;4/6/2023;Indianapolis;919
14753;John Smith;Olivia Hernandez;4/6/2023;Kansas City;501
14754;Emily Chen;Olivia Hernandez;4/6/2023;San Francisco;187
14755;John Smith;Olivia Hernandez;4/6/2023;Houston;72
14756;Olivia Davis;Olivia Hernandez;4/6/2023;Seattle;566
14757;Ethan Wilson;Olivia Hernandez;4/6/2023;San Francisco;783
14758;Olivia Davis;Olivia Hernandez;4/6/2023;Houston;660
14759;Thomas Martinez;Olivia Hernandez;4/6/2023;Kansas City;175
14760;Avery Brown;Olivia Hernandez;4/6/2023;Boston;286
14761;Emily Chen;Olivia Hernandez;4/6/2023;Kansas City;795
14762;Emily Chen;Olivia Hernandez;4/6/2023;Houston;235
14763;Isabella Jackson;Olivia Hernandez;4/6/2023;Chicago;70
14764;Samantha Lee;Olivia Hernandez;4/6/2023;San Francisco;21
14765;John Smith;Olivia Hernandez;4/6/2023;Atlanta;227
14766;Samantha Lee;Olivia Hernandez;4/6/2023;Denver;770
14767;Isabella Jackson;Olivia Hernandez;4/6/2023;Kansas City;819
14768;Avery Brown;Olivia Hernandez;4/6/2023;Chicago;600
14769;Michael Kim;Olivia Hernandez;4/6/2023;Philadelphia;540
14770;William Rodriguez;Olivia Hernandez;4/6/2023;Boston;742
14771;Robert Johnson;Olivia Hernandez;4/6/2023;Philadelphia;37
14772;Samantha Lee;Olivia Hernandez;4/6/2023;Houston;582
14773;Sophia Nguyen;Olivia Hernandez;4/6/2023;New York;78
14774;Isabella Jackson;Olivia Hernandez;4/6/2023;Indianapolis;317
14775;Benjamin Kim;Olivia Hernandez;4/6/2023;Washington, D.C.;466
14776;Isabella Jackson;Olivia Hernandez;4/6/2023;Kansas City;859
14777;Emily Chen;Olivia Hernandez;4/6/2023;New York;198
14778;Isabella Jackson;Olivia Hernandez;4/6/2023;Los Angeles;60
14779;Avery Brown;Olivia Hernandez;4/6/2023;Seattle;639
14780;Isabella Jackson;Olivia Hernandez;4/6/2023;Denver;101
14781;Thomas Martinez;Olivia Hernandez;4/6/2023;Philadelphia;623
14782;Thomas Martinez;Olivia Hernandez;4/6/2023;Indianapolis;261
14783;Thomas Martinez;Olivia Hernandez;4/6/2023;Washington, D.C.;818
14784;Sophia Nguyen;Olivia Hernandez;4/6/2023;Boston;106
14785;Emily Chen;Olivia Hernandez;4/6/2023;Chicago;800
14786;Avery Brown;Olivia Hernandez;4/6/2023;Kansas City;521
14787;Sophia Nguyen;Olivia Hernandez;4/6/2023;New York;371
14788;Ethan Wilson;Olivia Hernandez;4/6/2023;Houston;181
14789;Robert Johnson;Olivia Hernandez;4/6/2023;San Francisco;475
14790;Benjamin Kim;Olivia Hernandez;4/6/2023;Kansas City;82
14791;Michael Kim;Olivia Hernandez;4/6/2023;Philadelphia;735
14792;Benjamin Kim;Olivia Hernandez;4/6/2023;San Francisco;727
14793;Avery Brown;Olivia Hernandez;4/6/2023;Washington, D.C.;148
14794;Michael Kim;Olivia Hernandez;4/6/2023;Kansas City;599
14795;Thomas Martinez;Olivia Hernandez;4/6/2023;Denver;779
14796;Robert Johnson;Olivia Hernandez;4/6/2023;New York;624
14797;Robert Johnson;Olivia Hernandez;4/6/2023;Boston;612
14798;Benjamin Kim;Olivia Hernandez;4/6/2023;Kansas City;447
14799;Ethan Wilson;Olivia Hernandez;4/6/2023;Washington, D.C.;93
14800;Sophia Nguyen;Olivia Hernandez;4/6/2023;Indianapolis;499
14801;Avery Brown;Olivia Hernandez;4/6/2023;Denver;777
14802;William Rodriguez;Olivia Hernandez;4/6/2023;Miami;192
14803;Avery Brown;Olivia Hernandez;4/6/2023;Denver;98
